"name","SCHOOLID","Gender","One player games","Collaborative games","Use email","Chat on line","Social networks","Browse the Internet for fun","Read news","Obtain practical information","Download music","Upload content","Internet for school","Email students","Email teachers","Download from School","Announcements","Homework","Share school material"
"Australia","0000016","Male",0,2,NA,2,4,4,4,3,3,2,2,1,0,0,0,1,0
"Australia","0000016","Female",0,0,1,0,1,2,1,1,1,0,2,0,0,0,0,2,0
"Australia","0000016","Female",2,0,0,0,3,2,0,0,2,0,2,0,0,0,0,2,0
"Australia","0000016","Male",3,3,1,4,4,3,1,2,3,1,1,2,0,0,0,2,1
"Australia","0000016","Male",2,2,2,1,3,2,0,1,2,1,1,0,0,1,0,1,0
"Australia","0000016","Male",3,0,0,0,4,2,1,3,3,1,1,0,0,0,0,0,2
"Australia","0000016","Male",1,1,1,3,4,2,2,0,1,0,0,1,2,1,3,1,1
"Australia","0000016","Male",2,1,0,0,4,4,3,2,1,0,3,1,0,0,0,3,0
"Australia","0000017","Female",0,0,1,0,4,2,0,0,1,0,2,0,0,1,0,2,0
"Australia","0000017","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000017","Female",0,0,4,4,4,4,1,4,4,0,3,3,3,3,3,4,4
"Australia","0000017","Female",3,1,4,0,4,3,2,3,3,0,4,4,3,3,3,4,4
"Australia","0000017","Female",0,0,2,0,4,4,1,0,3,1,2,2,1,1,1,2,1
"Australia","0000017","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000017","Female",1,0,2,0,4,2,1,1,1,0,2,1,1,1,1,1,1
"Australia","0000017","Female",0,0,0,3,3,3,3,3,2,0,4,2,2,2,2,2,0
"Australia","0000017","Female",0,0,2,3,4,4,1,3,1,0,3,2,1,1,0,3,2
"Australia","0000017","Female",1,1,4,4,4,4,2,3,3,1,2,2,2,1,0,3,1
"Australia","0000017","Female",0,0,4,4,4,3,3,3,1,0,4,3,4,1,1,4,3
"Australia","0000017","Female",1,2,3,1,2,4,0,2,2,2,2,0,1,0,1,3,1
"Australia","0000017","Female",0,0,2,1,4,4,0,0,4,4,2,2,2,2,2,2,2
"Australia","0000017","Female",0,0,2,0,3,3,2,2,3,3,4,4,4,4,4,4,3
"Australia","0000017","Female",0,0,1,4,4,2,2,2,0,0,3,2,1,2,3,3,1
"Australia","0000017","Female",1,0,3,4,4,4,2,4,2,3,4,3,2,2,2,4,2
"Australia","0000017","Female",0,0,3,0,4,3,1,1,1,1,2,1,1,1,1,2,0
"Australia","0000017","Female",3,0,4,0,3,3,3,3,3,0,2,3,3,1,3,4,0
"Australia","0000017","Female",1,2,3,3,4,4,1,1,1,1,2,2,2,1,0,3,2
"Australia","0000018","Male",0,1,0,0,2,2,0,0,1,0,2,1,1,0,0,2,1
"Australia","0000018","Female",0,0,2,0,4,3,0,3,3,0,3,2,2,0,0,3,0
"Australia","0000018","Female",2,1,3,3,4,2,0,3,0,0,3,3,2,1,2,3,2
"Australia","0000018","Male",1,1,0,2,3,3,1,1,1,0,1,0,0,1,1,3,0
"Australia","0000018","Female",1,0,2,3,3,1,0,2,0,1,2,1,0,0,0,4,2
"Australia","0000018","Female",1,1,4,2,3,4,1,3,2,4,0,0,0,0,1,2,0
"Australia","0000018","Female",0,0,2,2,3,4,0,1,2,1,2,0,0,0,0,3,1
"Australia","0000018","Female",2,0,2,0,0,2,1,3,1,0,3,2,1,0,0,4,1
"Australia","0000018","Male",2,3,1,3,3,3,2,2,1,0,2,2,1,2,1,2,2
"Australia","0000018","Female",2,0,3,0,0,3,3,4,4,1,2,0,0,0,2,3,0
"Australia","0000018","Male",2,1,1,1,3,4,4,4,3,1,1,1,1,1,1,3,1
"Australia","0000018","Male",2,0,2,0,2,2,2,2,0,0,2,0,0,0,1,2,1
"Australia","0000018","Male",3,2,4,0,0,4,1,3,4,3,0,1,0,1,3,1,1
"Australia","0000018","Male",2,3,2,3,3,3,1,2,1,2,2,2,1,1,0,2,1
"Australia","0000018","Female",0,0,3,3,3,0,0,2,0,0,2,2,2,2,2,2,2
"Australia","0000018","Male",3,1,4,3,4,4,2,1,4,3,1,1,0,1,0,1,1
"Australia","0000018","Male",2,3,1,3,4,4,2,2,1,0,2,1,0,0,0,3,1
"Australia","0000018","Male",2,2,3,0,3,3,2,2,2,0,2,0,0,0,0,2,0
"Australia","0000019","Female",0,0,2,2,3,2,2,2,1,1,2,2,1,0,0,1,1
"Australia","0000019","Male",0,0,2,2,4,4,3,3,1,0,3,1,1,1,0,3,2
"Australia","0000019","Male",2,0,2,4,4,4,2,2,2,1,2,1,1,0,0,2,1
"Australia","0000019","Male",1,4,3,4,4,4,2,2,3,1,2,2,2,2,2,2,2
"Australia","0000019","Male",3,4,2,3,4,4,2,2,3,0,2,1,1,1,0,4,2
"Australia","0000019","Male",2,2,1,1,4,3,4,3,1,0,1,0,1,0,0,2,0
"Australia","0000019","Female",0,1,2,0,4,2,2,2,2,1,3,2,0,1,1,4,0
"Australia","0000019","Female",2,2,2,2,4,3,2,1,4,4,4,3,3,3,3,3,3
"Australia","0000019","Female",1,0,2,1,2,4,2,3,3,3,2,2,2,1,0,3,2
"Australia","0000019","Male",2,3,2,4,4,4,0,2,1,0,2,2,2,0,0,2,2
"Australia","0000019","Female",1,1,2,1,3,3,0,1,2,2,2,2,1,2,0,2,2
"Australia","0000019","Male",1,4,2,4,4,3,2,3,4,1,2,2,1,2,1,3,3
"Australia","0000019","Female",1,0,2,2,0,3,0,1,1,0,3,1,2,0,0,3,0
"Australia","0000019","Female",0,0,1,2,2,4,1,2,4,0,3,0,1,1,1,1,1
"Australia","0000019","Female",2,2,3,3,3,4,0,1,3,2,2,2,0,0,0,0,0
"Australia","0000019","Female",0,0,3,3,4,4,4,4,3,2,0,0,1,0,0,3,3
"Australia","0000019","Female",1,0,2,4,4,4,1,2,4,0,2,0,1,0,0,4,0
"Australia","0000019","Male",4,3,4,1,4,4,2,3,4,4,4,4,4,2,2,4,4
"Australia","0000019","Male",1,1,2,4,4,4,4,3,3,2,1,2,0,1,1,2,1
"Australia","0000019","Male",0,0,2,0,0,4,2,0,0,0,2,0,0,0,0,3,0
"Australia","0000020","Male",3,2,1,0,1,2,2,2,1,1,2,1,1,0,0,2,0
"Australia","0000020","Male",0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
"Australia","0000020","Female",3,0,2,1,2,2,0,2,1,0,2,0,0,0,0,2,0
"Australia","0000020","Male",1,1,1,1,1,1,NA,2,1,2,1,0,NA,1,2,0,1
"Australia","0000020","Male",3,4,3,0,4,4,1,1,3,1,0,0,0,0,0,0,0
"Australia","0000020","Female",2,0,1,0,3,4,3,2,3,2,2,0,1,0,0,2,0
"Australia","0000020","Male",0,0,2,4,4,4,2,4,4,3,2,2,1,1,0,2,0
"Australia","0000020","Male",1,1,2,2,2,2,2,1,1,0,1,0,1,0,0,1,0
"Australia","0000020","Male",2,2,2,3,3,3,1,3,0,2,2,2,2,2,2,2,2
"Australia","0000020","Female",0,0,1,4,4,4,0,1,1,4,0,0,0,0,0,0,0
"Australia","0000020","Female",2,0,3,4,4,4,0,0,4,4,2,1,0,0,0,3,0
"Australia","0000020","Male",3,3,4,4,4,4,1,3,4,4,1,3,1,4,3,2,2
"Australia","0000020","Female",1,0,3,3,4,4,1,1,2,0,2,2,1,1,0,3,2
"Australia","0000020","Male",4,4,2,4,4,4,4,3,4,4,0,1,1,1,1,1,1
"Australia","0000020","Female",1,2,3,2,4,4,1,1,3,2,2,1,1,1,0,3,1
"Australia","0000021","Male",0,0,0,0,4,4,0,1,2,0,0,0,0,0,0,1,0
"Australia","0000021","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000021","Male",3,3,2,1,0,4,3,3,0,0,1,2,2,0,2,1,0
"Australia","0000021","Male",0,0,2,2,0,0,0,2,1,0,2,1,1,0,0,3,2
"Australia","0000021","Female",2,2,2,3,4,3,0,2,2,0,2,1,2,0,1,3,2
"Australia","0000021","Male",0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0
"Australia","0000021","Female",0,0,0,4,4,3,0,3,3,3,1,1,0,NA,0,2,NA
"Australia","0000021","Male",1,1,2,3,3,3,1,2,3,2,2,2,2,2,1,2,2
"Australia","0000021","Male",2,0,1,2,3,4,1,3,3,0,2,0,1,0,0,3,0
"Australia","0000021","Female",2,0,4,4,4,4,4,4,4,0,3,0,0,0,2,3,0
"Australia","0000021","Male",1,0,0,0,3,4,0,0,4,3,1,1,0,0,0,2,0
"Australia","0000021","Female",0,0,3,4,4,3,2,3,4,3,2,2,2,0,0,3,3
"Australia","0000021","Female",2,0,3,2,2,3,0,1,3,0,1,0,0,0,1,1,0
"Australia","0000021","Female",3,2,2,0,4,4,2,1,3,1,2,2,1,0,0,3,2
"Australia","0000021","Female",2,0,3,3,3,3,0,2,2,2,2,2,2,0,0,2,1
"Australia","0000021","Female",2,2,3,3,4,3,2,2,2,2,2,1,1,1,0,2,1
"Australia","0000021","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000021","Female",0,0,4,4,4,4,0,0,4,3,1,0,3,0,0,0,0
"Australia","0000021","Male",0,0,1,0,2,1,0,2,2,0,2,1,0,0,0,2,0
"Australia","0000021","Female",2,2,2,4,4,4,4,2,3,3,2,1,1,0,2,2,2
"Australia","0000022","Female",2,2,1,2,4,3,0,2,3,0,3,2,0,0,0,2,0
"Australia","0000022","Female",0,0,2,0,1,0,2,2,1,0,2,2,2,0,1,3,0
"Australia","0000022","Female",2,1,2,1,3,2,1,0,2,0,1,1,2,1,1,2,2
"Australia","0000022","Male",2,2,2,4,4,3,3,1,4,0,2,1,0,0,0,2,0
"Australia","0000022","Male",3,3,1,1,3,2,0,1,1,1,0,1,0,0,0,1,1
"Australia","0000022","Male",4,3,2,2,2,2,1,2,3,3,2,1,1,1,1,1,1
"Australia","0000022","Female",1,2,0,0,4,4,0,0,2,3,0,0,0,0,0,0,0
"Australia","0000022","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000022","Male",0,0,0,0,3,3,0,0,2,0,3,0,0,0,0,3,0
"Australia","0000022","Female",1,1,0,4,4,4,3,2,4,4,2,0,0,3,0,3,2
"Australia","0000022","Female",0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0
"Australia","0000022","Female",2,3,3,4,4,4,0,0,3,3,1,0,0,0,0,3,3
"Australia","0000022","Male",3,1,3,3,3,4,2,3,3,3,1,2,1,1,0,2,2
"Australia","0000022","Male",2,3,1,1,1,2,1,2,1,0,2,0,0,0,0,2,0
"Australia","0000022","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000022","Female",0,0,0,1,3,1,0,0,3,1,1,1,0,0,0,1,0
"Australia","0000022","Male",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"Australia","0000022","Male",3,1,1,1,1,3,1,1,1,1,4,1,1,1,1,1,1
"Australia","0000022","Male",0,0,4,4,4,4,4,4,3,2,4,4,1,0,0,4,3
"Australia","0000022","Male",2,2,3,4,4,3,2,2,2,2,1,1,0,0,0,2,0
"Australia","0000022","Male",2,1,1,4,4,3,1,3,4,3,1,1,0,0,0,1,0
"Australia","0000022","Male",2,3,2,4,4,4,2,3,2,2,2,0,0,0,0,2,0
"Australia","0000022","Female",0,1,0,0,4,3,2,3,3,0,3,0,0,0,0,3,1
"Australia","0000022","Male",2,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0
"Australia","0000022","Male",3,2,2,1,2,2,1,2,2,1,2,0,0,1,0,3,1
"Australia","0000022","Female",1,0,0,3,4,3,0,1,1,0,2,0,0,0,0,2,0
"Australia","0000022","Female",1,1,3,3,4,1,0,2,1,4,2,1,0,0,0,3,3
"Australia","0000022","Male",4,3,4,4,4,4,4,4,4,3,3,3,1,0,0,2,2
"Australia","0000022","Male",2,2,4,4,4,4,4,4,3,1,2,2,0,0,0,2,2
"Australia","0000022","Male",0,3,3,2,4,4,4,3,4,4,4,4,2,3,2,1,2
"Australia","0000022","Male",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","0000022","Male",4,0,4,4,4,3,1,2,4,2,4,4,4,4,2,4,4
"Australia","0000022","Female",2,1,4,4,4,4,0,2,3,1,3,2,1,0,0,3,0
"Australia","0000023","Female",0,0,2,3,4,4,2,2,2,0,3,2,2,2,2,4,2
"Australia","0000023","Male",1,0,2,0,4,4,2,2,3,1,4,1,2,2,0,3,1
"Australia","0000023","Female",1,0,3,4,4,4,1,4,3,2,3,3,2,1,2,4,3
"Australia","0000023","Female",2,0,2,3,4,4,2,3,2,0,3,2,1,3,1,3,2
"Australia","0000023","Female",1,1,4,4,4,4,3,3,1,1,3,4,4,2,2,3,3
"Australia","0000023","Male",4,4,4,0,4,2,3,3,2,1,4,4,4,4,0,4,4
"Australia","0000023","Male",1,2,2,3,3,2,0,3,1,0,3,2,2,2,2,3,2
"Australia","0000023","Male",2,3,2,2,2,1,0,2,1,0,3,1,0,1,0,4,1
"Australia","0000023","Male",1,2,2,3,3,4,4,3,2,1,3,2,2,3,3,4,3
"Australia","0000023","Male",0,1,3,1,4,3,4,4,3,2,4,4,4,3,3,4,2
"Australia","0000023","Female",0,0,1,4,4,4,0,2,2,0,3,1,1,0,0,4,4
"Australia","0000023","Female",0,0,3,4,3,2,2,1,2,0,4,3,3,1,2,4,0
"Australia","0000023","Female",1,0,1,3,4,2,0,1,3,1,3,2,2,2,0,3,2
"Australia","0000023","Female",0,0,3,3,4,3,1,3,2,0,4,3,2,0,0,4,2
"Australia","0000023","Female",0,0,4,1,4,4,1,3,3,1,3,1,3,4,1,4,1
"Australia","0000023","Male",3,2,0,2,3,4,1,3,0,0,2,2,1,0,0,3,1
"Australia","0000024","Female",0,0,2,3,4,3,2,1,2,0,3,2,2,0,0,3,3
"Australia","0000024","Male",2,1,0,4,4,2,0,0,4,0,NA,0,2,1,0,2,1
"Australia","0000024","Female",3,0,2,2,4,2,1,2,3,1,2,1,1,1,1,2,1
"Australia","0000024","Female",0,0,1,0,4,4,0,2,4,1,2,0,0,0,0,1,0
"Australia","0000024","Male",1,1,1,4,4,4,4,2,3,0,NA,4,3,3,3,3,3
"Australia","0000024","Female",0,0,3,3,3,4,4,3,4,4,NA,NA,NA,NA,NA,NA,NA
"Australia","0000024","Male",0,0,2,3,4,3,0,4,3,1,1,0,2,0,0,3,0
"Australia","0000024","Male",3,3,3,4,4,4,4,4,3,0,0,0,0,0,0,0,0
"Australia","0000024","Male",0,1,1,3,3,3,2,3,3,0,2,2,1,1,0,2,0
"Australia","0000024","Female",0,0,2,3,3,3,0,2,2,0,0,1,2,2,2,3,3
"Australia","0000024","Female",2,0,4,3,4,1,0,1,2,0,2,0,1,0,0,2,0
"Australia","0000024","Female",0,0,3,3,3,4,3,3,1,NA,3,3,3,0,2,3,0
"Australia","0000024","Male",3,2,1,1,4,4,4,3,4,1,4,0,2,1,1,4,1
"Australia","0000024","Female",0,0,0,4,4,4,0,2,1,0,1,0,0,1,0,2,2
"Australia","0000024","Female",1,1,3,0,3,3,2,2,3,2,3,3,2,2,2,3,1
"Australia","0000024","Male",1,1,2,0,4,3,3,2,3,2,2,2,2,1,0,2,1
"Australia","0000024","Male",1,0,1,3,4,4,1,4,4,2,3,0,3,3,1,3,1
"Australia","0000024","Female",0,0,2,2,4,2,4,3,3,3,0,1,1,1,1,2,0
"Australia","0000024","Male",0,0,2,2,2,3,2,3,3,1,3,3,2,2,2,3,2
"Australia","0000024","Male",0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Australia","0000024","Female",2,1,4,4,4,4,4,4,4,4,1,1,1,0,0,0,0
"Australia","0000024","Female",3,3,2,4,4,4,2,3,4,0,4,2,2,1,0,2,2
"Australia","0000024","Female",0,0,2,3,3,3,1,0,1,1,3,3,3,1,1,3,2
"Australia","0000024","Male",2,1,2,1,4,4,3,3,2,2,2,2,2,1,1,3,2
"Australia","0000024","Female",0,0,1,2,4,3,0,0,4,4,1,1,1,3,1,3,1
"Australia","0000025","Male",2,2,2,3,3,2,0,2,0,1,2,2,2,1,0,3,1
"Australia","0000025","Male",4,0,1,1,4,4,0,2,2,1,0,0,0,0,NA,1,0
"Australia","0000025","Male",2,1,2,2,3,3,1,2,1,0,2,0,1,1,0,2,1
"Australia","0000025","Male",2,0,2,2,2,2,0,0,2,0,2,2,0,0,0,2,0
"Australia","0000025","Male",2,3,3,3,4,4,3,4,4,0,4,4,2,0,0,4,4
"Australia","0000025","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000025","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000025","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000025","Female",0,1,3,0,2,0,0,0,0,0,4,4,3,1,0,4,2
"Australia","0000025","Male",3,3,2,4,4,4,1,2,2,0,3,3,2,0,0,3,3
"Australia","0000025","Male",0,0,3,0,0,3,0,2,2,0,2,1,3,0,0,3,0
"Australia","0000025","Female",2,2,2,4,4,3,1,2,2,2,2,0,1,0,0,2,0
"Australia","0000025","Female",0,0,4,4,4,4,4,2,4,0,2,2,1,0,0,4,1
"Australia","0000026","Male",2,4,3,2,4,4,2,3,4,3,2,2,2,1,1,2,1
"Australia","0000026","Male",3,0,4,0,1,2,1,0,0,0,0,0,1,0,0,2,0
"Australia","0000026","Male",0,3,0,3,4,4,2,4,0,1,2,1,0,1,0,0,0
"Australia","0000026","Male",0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0
"Australia","0000026","Male",0,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2
"Australia","0000026","Male",0,0,3,3,3,3,0,1,3,3,0,0,0,0,0,0,0
"Australia","0000026","Male",4,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0
"Australia","0000026","Male",1,1,1,0,3,2,0,1,2,1,0,0,0,0,0,0,1
"Australia","0000026","Male",0,0,1,0,1,1,2,3,2,1,1,0,0,0,0,1,0
"Australia","0000026","Male",2,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0
"Australia","0000026","Male",2,2,3,0,2,4,0,2,1,3,2,0,2,0,0,2,0
"Australia","0000026","Male",1,1,0,0,3,3,1,2,2,1,0,0,0,0,0,0,0
"Australia","0000026","Male",0,0,0,3,3,2,0,0,0,0,2,0,0,0,0,2,0
"Australia","0000026","Male",4,4,4,4,4,4,1,4,4,4,4,0,0,0,0,2,0
"Australia","0000026","Male",1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,2,2
"Australia","0000027","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000027","Female",0,0,3,0,3,3,1,0,3,0,2,3,2,0,0,4,1
"Australia","0000027","Male",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Australia","0000027","Female",0,0,2,0,3,3,2,2,2,0,3,1,2,1,0,3,1
"Australia","0000027","Female",0,0,1,1,4,2,0,0,3,0,2,2,2,1,0,2,1
"Australia","0000027","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000027","Female",0,0,0,2,2,1,1,0,1,1,0,0,0,0,0,0,0
"Australia","0000027","Male",0,0,1,1,2,2,0,3,3,0,2,2,1,0,0,2,2
"Australia","0000027","Male",2,0,2,3,3,3,0,2,0,0,3,2,1,1,0,3,1
"Australia","0000027","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000027","Male",2,1,3,3,3,3,2,3,3,0,2,3,2,2,2,3,3
"Australia","0000027","Male",2,2,2,0,1,2,0,2,2,0,3,1,1,2,0,3,2
"Australia","0000027","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000027","Male",0,0,0,0,3,3,2,3,3,0,3,0,0,0,0,3,0
"Australia","0000027","Male",2,2,3,4,4,4,3,3,2,0,2,2,2,0,0,4,4
"Australia","0000027","Female",2,0,3,3,4,4,3,3,2,2,2,2,2,2,2,2,3
"Australia","0000027","Male",2,4,2,4,3,2,2,3,1,1,3,1,0,0,1,3,1
"Australia","0000027","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000027","Female",0,0,2,2,2,0,2,3,1,0,2,2,1,1,0,2,1
"Australia","0000027","Female",0,0,2,1,2,0,0,1,1,1,3,2,2,1,0,4,1
"Australia","0000027","Female",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"Australia","0000027","Female",3,0,2,3,4,2,2,3,2,0,3,2,2,1,0,3,1
"Australia","0000027","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000027","Female",0,0,2,0,1,2,2,2,2,1,3,2,3,2,2,3,2
"Australia","0000027","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000027","Male",2,2,3,3,4,4,2,4,2,1,2,0,2,0,0,3,2
"Australia","0000027","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000027","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000027","Male",3,3,2,4,4,3,0,4,3,0,4,4,2,2,2,4,2
"Australia","0000027","Female",2,1,NA,3,4,4,1,2,4,0,2,3,3,1,0,3,1
"Australia","0000027","Female",0,0,2,0,4,4,1,3,4,0,4,2,1,1,0,4,2
"Australia","0000027","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000027","Male",4,2,2,0,4,4,0,0,1,1,2,1,1,1,0,2,0
"Australia","0000028","Female",0,0,2,0,4,3,1,0,3,0,2,0,0,0,0,2,0
"Australia","0000028","Male",1,0,3,4,4,4,2,1,3,0,2,0,0,0,0,2,0
"Australia","0000028","Male",2,2,2,3,3,2,3,2,1,0,2,2,0,0,0,2,2
"Australia","0000028","Male",2,3,3,2,3,3,3,3,2,1,2,0,1,1,0,2,1
"Australia","0000028","Female",2,NA,2,3,4,4,2,2,3,1,2,1,0,1,0,3,1
"Australia","0000028","Female",1,2,1,3,4,4,3,3,4,2,2,1,1,0,1,3,1
"Australia","0000028","Female",1,0,2,0,0,3,3,3,0,0,4,1,0,0,0,4,0
"Australia","0000028","Male",0,0,0,0,0,3,1,3,3,0,2,0,0,0,0,3,0
"Australia","0000028","Male",4,4,2,3,3,1,1,2,3,3,3,2,2,3,0,2,1
"Australia","0000028","Female",3,3,1,3,4,3,0,1,2,0,2,0,0,0,0,2,0
"Australia","0000028","Female",2,2,3,3,3,4,2,2,3,1,2,2,2,0,0,2,0
"Australia","0000028","Male",1,0,3,3,3,3,0,1,2,0,1,1,0,0,0,2,0
"Australia","0000028","Female",0,0,3,0,0,2,4,3,1,0,4,2,1,0,0,4,1
"Australia","0000028","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000028","Male",3,3,2,4,4,2,2,3,3,1,2,3,1,1,1,4,4
"Australia","0000028","Female",2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,1
"Australia","0000028","Female",3,0,2,4,4,4,1,2,3,1,1,1,0,0,0,1,0
"Australia","0000028","Male",1,1,4,2,4,4,4,2,4,0,1,0,0,1,0,2,0
"Australia","0000028","Female",0,0,3,3,4,2,2,2,0,0,3,4,3,1,0,3,1
"Australia","0000028","Male",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"Australia","0000028","Male",1,1,1,4,4,4,3,4,2,0,1,0,0,0,0,1,0
"Australia","0000029","Male",0,4,4,2,4,4,0,3,2,0,2,1,0,0,0,4,2
"Australia","0000029","Female",1,0,2,4,4,4,2,3,1,0,2,0,0,0,1,3,1
"Australia","0000029","Male",1,1,3,4,4,3,1,3,2,0,2,1,1,1,1,2,2
"Australia","0000029","Male",0,0,1,0,4,4,3,3,3,0,3,2,2,2,2,3,2
"Australia","0000029","Male",1,1,1,1,1,2,1,3,3,2,2,0,1,2,2,1,0
"Australia","0000029","Male",4,4,2,0,2,3,2,1,0,0,2,2,1,0,2,4,2
"Australia","0000029","Male",2,2,2,1,0,4,3,3,3,0,1,1,1,1,1,1,1
"Australia","0000029","Male",2,2,4,3,3,4,3,2,1,1,3,2,2,1,3,2,2
"Australia","0000029","Female",0,0,2,3,3,0,0,1,2,0,1,0,1,0,0,1,0
"Australia","0000029","Male",2,0,3,4,4,4,2,2,2,1,1,2,1,0,2,0,2
"Australia","0000029","Female",0,0,3,2,4,4,1,2,4,0,2,1,2,1,2,2,1
"Australia","0000029","Male",2,3,4,1,0,3,4,3,1,1,4,2,1,1,1,4,2
"Australia","0000029","Male",4,4,3,4,1,4,0,1,4,1,3,0,2,0,3,3,1
"Australia","0000029","Female",0,0,1,3,4,1,0,1,1,0,2,1,1,0,0,2,2
"Australia","0000029","Female",0,1,2,2,2,3,2,3,3,0,2,1,2,1,2,2,1
"Australia","0000029","Female",1,2,3,4,4,4,4,2,3,2,1,2,1,0,3,2,0
"Australia","0000029","Female",0,0,2,3,3,3,2,2,3,0,2,2,1,2,3,2,2
"Australia","0000029","Male",0,0,1,0,0,0,0,0,0,0,2,1,1,1,2,1,1
"Australia","0000029","Male",4,4,2,1,3,4,3,3,2,1,4,4,3,4,4,4,2
"Australia","0000030","Female",0,0,2,4,4,3,2,4,2,0,4,3,2,1,0,4,1
"Australia","0000030","Female",2,0,2,0,4,2,0,2,0,0,3,2,2,0,0,2,1
"Australia","0000030","Female",2,2,4,1,4,4,2,1,2,0,2,4,1,2,3,3,3
"Australia","0000030","Female",1,1,4,1,1,3,0,3,2,0,4,2,2,2,3,4,2
"Australia","0000030","Female",2,2,3,0,3,4,1,3,3,0,3,3,2,3,2,3,2
"Australia","0000030","Female",1,0,2,0,4,4,3,2,2,1,2,2,1,1,1,3,1
"Australia","0000030","Female",1,0,4,0,0,3,3,3,1,1,4,2,1,4,3,3,1
"Australia","0000030","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000030","Female",1,0,4,3,4,4,1,2,1,1,3,2,1,2,2,4,1
"Australia","0000030","Female",1,1,2,0,4,4,3,4,4,0,4,4,1,0,1,4,0
"Australia","0000030","Female",0,0,1,1,4,2,1,2,2,2,2,2,2,2,1,3,2
"Australia","0000030","Female",1,0,2,0,4,3,1,2,2,0,2,1,1,1,0,2,0
"Australia","0000030","Female",4,4,1,4,4,4,1,4,4,4,4,0,1,3,0,4,1
"Australia","0000030","Female",0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000030","Female",2,0,3,3,2,2,1,3,1,3,3,3,3,2,1,4,3
"Australia","0000030","Female",0,1,3,0,3,2,0,3,0,0,3,2,1,0,1,3,3
"Australia","0000030","Female",0,0,3,0,3,3,3,2,3,1,3,2,1,1,1,3,2
"Australia","0000030","Female",1,0,4,0,4,2,1,2,3,0,3,3,2,3,3,4,3
